xax_arcsec,flux_bkgsub,flux_err,gix_mask,peak_loc,xax_centered,app_motion,app_error,xax_days
-2.5,0.14640327259748886,0.010209560181519634,False,1.0671342685370742,-3.567134268537074,0.04120897240312029,0.017104704079276986,-86.56207763790235
-2.4899799599198396,0.15469941135535237,0.009162650172888599,False,1.0671342685370742,-3.5571142284569137,0.04120897240312029,0.017104704079276986,-86.3189257344251
-2.4799599198396796,0.1630558514172833,0.00862985808729968,False,1.0671342685370742,-3.5470941883767537,0.04120897240312029,0.017104704079276986,-86.07577383094785
-2.469939879759519,0.17143477810601127,0.008399991965824125,False,1.0671342685370742,-3.5370741482965933,0.04120897240312029,0.017104704079276986,-85.8326219274706
-2.4599198396793587,0.17979837827069645,0.00830345964111893,False,1.0671342685370742,-3.527054108216433,0.04120897240312029,0.017104704079276986,-85.58947002399334
-2.4498997995991982,0.18810883727616812,0.008252750922167202,False,1.0671342685370742,-3.5170340681362724,0.04120897240312029,0.017104704079276986,-85.34631812051609
-2.4398797595190382,0.1963283359920709,0.008239100939971164,False,1.0671342685370742,-3.5070140280561124,0.04120897240312029,0.017104704079276986,-85.10316621703883
-2.429859719438878,0.20441649201615064,0.008298228759460683,False,1.0671342685370742,-3.496993987975952,0.04120897240312029,0.017104704079276986,-84.86001431356158
-2.4198396793587174,0.21230494996802918,0.008396347200395619,False,1.0671342685370742,-3.4869739478957915,0.04120897240312029,0.017104704079276986,-84.61686241008432
-2.409819639278557,0.21990809523174448,0.008464364473456838,False,1.0671342685370742,-3.476953907815631,0.04120897240312029,0.017104704079276986,-84.37371050660707
-2.399799599198397,0.22714003663448068,0.00846754392576986,False,1.0671342685370742,-3.466933867735471,0.04120897240312029,0.017104704079276986,-84.13055860312981
-2.3897795591182365,0.23391485323163863,0.008410953653902474,False,1.0671342685370742,-3.4569138276553106,0.04120897240312029,0.017104704079276986,-83.88740669965256
-2.379759519038076,0.2401465874838351,0.008337292460979234,False,1.0671342685370742,-3.44689378757515,0.04120897240312029,0.017104704079276986,-83.6442547961753
-2.369739478957916,0.24574897959288933,0.008315852687425,False,1.0671342685370742,-3.43687374749499,0.04120897240312029,0.017104704079276986,-83.40110289269806
-2.3597194388777556,0.2506233854984572,0.008364389371799879,False,1.0671342685370742,-3.4268537074148298,0.04120897240312029,0.017104704079276986,-83.15795098922081
