xax_arcsec,flux_bkgsub,flux_err,gix_mask,peak_loc,xax_centered,app_motion,app_error,xax_days
-2.5,0.021465332818131344,0.008528252110666193,False,-0.9769539078156313,-1.5230460921843687,0.024851765906866448,0.010064962428802827,-61.28522608381551
-2.4899799599198396,0.023373964868625308,0.007935657392493103,False,-0.9769539078156313,-1.5130260521042083,0.024851765906866448,0.010064962428802827,-60.8820338069483
-2.4799599198396796,0.02528607803671079,0.007430123156921189,False,-0.9769539078156313,-1.5030060120240483,0.024851765906866448,0.010064962428802827,-60.478841530081105
-2.469939879759519,0.02718207587833632,0.007006652043095171,False,-0.9769539078156313,-1.4929859719438878,0.024851765906866448,0.010064962428802827,-60.075649253213896
-2.4599198396793587,0.02904236063222143,0.006659545285506001,False,-0.9769539078156313,-1.4829659318637274,0.024851765906866448,0.010064962428802827,-59.67245697634668
-2.4498997995991982,0.03084733166326359,0.006382717837078667,False,-0.9769539078156313,-1.472945891783567,0.024851765906866448,0.010064962428802827,-59.26926469947947
-2.4398797595190382,0.03257738390588116,0.006170030340397034,False,-0.9769539078156313,-1.462925851703407,0.024851765906866448,0.010064962428802827,-58.86607242261228
-2.429859719438878,0.03421315790099122,0.006015129896201488,False,-0.9769539078156313,-1.4529058116232465,0.024851765906866448,0.010064962428802827,-58.46288014574506
-2.4198396793587174,0.0357380393187281,0.0059074949236354235,False,-0.9769539078156313,-1.442885771543086,0.024851765906866448,0.010064962428802827,-58.05968786887785
-2.409819639278557,0.03713710242417356,0.005834959395297219,False,-0.9769539078156313,-1.4328657314629256,0.024851765906866448,0.010064962428802827,-57.656495592010636
-2.399799599198397,0.03839543641766774,0.005787428089864271,False,-0.9769539078156313,-1.4228456913827656,0.024851765906866448,0.010064962428802827,-57.25330331514344
-2.3897795591182365,0.03949811928517377,0.005757422815480661,False,-0.9769539078156313,-1.4128256513026052,0.024851765906866448,0.010064962428802827,-56.85011103827623
-2.379759519038076,0.04043021661340518,0.005740183892988937,False,-0.9769539078156313,-1.4028056112224447,0.024851765906866448,0.010064962428802827,-56.44691876140902
-2.369739478957916,0.04117693410884504,0.00573339104928248,False,-0.9769539078156313,-1.3927855711422847,0.024851765906866448,0.010064962428802827,-56.04372648454183
-2.3597194388777556,0.041730786916585494,0.005733954170549923,False,-0.9769539078156313,-1.3827655310621243,0.024851765906866448,0.010064962428802827,-55.64053420767461
-2.349699398797595,0.04209465268384127,0.0057366130084344595,False,-0.9769539078156313,-1.3727454909819639,0.024851765906866448,0.010064962428802827,-55.2373419308074
