xax_arcsec,flux,flux_err,obs_date,flux_bkgsub,gix_mask,peak_loc,xax_centered,app_motion,app_error,xax_days
-2.5,0.71511994590941,0.011667877832874478,2025-08-12T20:06:15.426,0.029793000428433247,False,-0.5861723446893787,-1.9138276553106213,0.014063327604645704,0.004742121278945371,-136.08640210289948
-2.4367088607594938,0.7141292237160564,0.011802301433454088,2025-08-12T20:06:15.426,0.028747507653972937,False,-0.5861723446893787,-1.850536516070115,0.014063327604645704,0.004742121278945371,-131.5859637273049
-2.373417721518987,0.6956152810189455,0.01172513528268618,2025-08-12T20:06:15.426,0.0101259436847152,False,-0.5861723446893787,-1.7872453768296084,0.014063327604645704,0.004742121278945371,-127.08552535171026
-2.310126582278481,0.6895527946303985,0.011596578719682046,2025-08-12T20:06:15.426,0.00390662202299763,False,-0.5861723446893787,-1.7239542375891022,0.014063327604645704,0.004742121278945371,-122.58508697611568
-2.2468354430379747,0.6955526059580175,0.011592475870334991,2025-08-12T20:06:15.426,0.00970586193930112,False,-0.5861723446893787,-1.660663098348596,0.014063327604645704,0.004742121278945371,-118.08464860052109
-2.183544303797468,0.6906423914827364,0.011528136393471042,2025-08-12T20:06:15.426,0.00455846550987371,False,-0.5861723446893787,-1.5973719591080893,0.014063327604645704,0.004742121278945371,-113.58421022492648
-2.120253164556962,0.6810377193856523,0.011530129803271796,2025-08-12T20:06:15.426,-0.005311660668046447,False,-0.5861723446893787,-1.534080819867583,0.014063327604645704,0.004742121278945371,-109.08377184933188
-2.0569620253164556,0.6774069932913427,0.011434714938348392,2025-08-12T20:06:15.426,-0.009226520256394255,False,-0.5861723446893787,-1.4707896806270768,0.014063327604645704,0.004742121278945371,-104.5833334737373
-1.9936708860759493,0.6908331737429495,0.011549405878974479,2025-08-12T20:06:15.426,0.003907347648557269,False,-0.5861723446893787,-1.4074985413865706,0.014063327604645704,0.004742121278945371,-100.08289509814271
-1.930379746835443,0.6902236132716058,0.011527380180854046,2025-08-12T20:06:15.426,0.003008452837843123,False,-0.5861723446893787,-1.3442074021460642,0.014063327604645704,0.004742121278945371,-95.58245672254812
-1.8670886075949367,0.690371036753683,0.011507099879189953,2025-08-12T20:06:15.426,0.0028810894279642785,False,-0.5861723446893787,-1.280916262905558,0.014063327604645704,0.004742121278945371,-91.08201834695352
-1.8037974683544304,0.6835259065769352,0.011459712685686591,2025-08-12T20:06:15.426,-0.004212536660117894,False,-0.5861723446893787,-1.2176251236650517,0.014063327604645704,0.004742121278945371,-86.58157997135893
-1.740506329113924,0.6908620833073413,0.011523636863047993,2025-08-12T20:06:15.426,0.0029131417893525358,False,-0.5861723446893787,-1.1543339844245453,0.014063327604645704,0.004742121278945371,-82.08114159576434
-1.6772151898734178,0.6904633709280297,0.011566591036687715,2025-08-12T20:06:15.426,0.0023533934585449057,False,-0.5861723446893787,-1.091042845184039,0.014063327604645704,0.004742121278945371,-77.58070322016975
-1.6139240506329113,0.7160358888708762,0.011936501720198037,2025-08-12T20:06:15.426,0.02782537624182757,False,-0.5861723446893787,-1.0277517059435326,0.014063327604645704,0.004742121278945371,-73.08026484457514
-1.550632911392405,0.7434771628137669,0.012156506382734755,2025-08-12T20:06:15.426,0.05523704004376839,False,-0.5861723446893787,-0.9644605667030262,0.014063327604645704,0.004742121278945371,-68.57982646898054
-1.4873417721518987,0.7756290965248434,0.012332706075906518,2025-08-12T20:06:15.426,0.0874399074465474,False,-0.5861723446893787,-0.9011694274625199,0.014063327604645704,0.004742121278945371,-64.07938809338596
-1.4240506329113924,0.8309658704954992,0.01266539987768464,2025-08-12T20:06:15.426,0.1429167521235477,False,-0.5861723446893787,-0.8378782882220137,0.014063327604645704,0.004742121278945371,-59.57894971779137
-1.3607594936708862,0.8455035984763866,0.012808920907941642,2025-08-12T20:06:15.426,0.15769095163027325,False,-0.5861723446893787,-0.7745871489815075,0.014063327604645704,0.004742121278945371,-55.078511342196784
