xax_arcsec,flux,flux_err,obs_date,flux_bkgsub,gix_mask,peak_loc,xax_centered,app_motion,app_error,xax_days
-2.5,0.6568294835802135,0.0143123446009743,2025-09-07T18:46:19.173,0.015785592857465613,False,-0.23547094188376771,-2.2645290581162323,0.014063327604645704,0.004742121278945371,-161.02370091756688
-2.4367088607594938,0.6705485250877866,0.014203181202431457,2025-09-07T18:46:19.173,0.029501971897275103,False,-0.23547094188376771,-2.201237918875726,0.014063327604645704,0.004742121278945371,-156.52326254197231
-2.373417721518987,0.6817949458939949,0.014045228959112598,2025-09-07T18:46:19.173,0.0407429722824022,False,-0.23547094188376771,-2.1379467796352194,0.014063327604645704,0.004742121278945371,-152.0228241663777
-2.3101265822784813,0.6646158984029489,0.013755869791991043,2025-09-07T18:46:19.173,0.023555491443634224,False,-0.23547094188376771,-2.0746556403947136,0.014063327604645704,0.004742121278945371,-147.52238579078315
-2.2468354430379747,0.6635215874725546,0.013735358185105342,2025-09-07T18:46:19.173,0.022449450603596377,False,-0.23547094188376771,-2.011364501154207,0.014063327604645704,0.004742121278945371,-143.02194741518852
-2.1835443037974684,0.6610855972747531,0.01385586227299064,2025-09-07T18:46:19.173,0.01999805261182097,False,-0.23547094188376771,-1.9480733619137007,0.014063327604645704,0.004742121278945371,-138.52150903959392
-2.1202531645569622,0.6553012931480788,0.01402448817966231,2025-09-07T18:46:19.173,0.014194158613284658,False,-0.23547094188376771,-1.8847822226731945,0.014063327604645704,0.004742121278945371,-134.02107066399935
-2.056962025316456,0.6387821124881969,0.013818300447048322,2025-09-07T18:46:19.173,-0.002349514859160351,False,-0.23547094188376771,-1.8214910834326883,0.014063327604645704,0.004742121278945371,-129.52063228840476
-1.9936708860759496,0.6561619253518317,0.01403003001355234,2025-09-07T18:46:19.173,0.015000063645312145,False,-0.23547094188376771,-1.7581999441921818,0.014063327604645704,0.004742121278945371,-125.02019391281016
-1.9303797468354431,0.6664382562038753,0.014178541262447292,2025-09-07T18:46:19.173,0.02523961593591606,False,-0.23547094188376771,-1.6949088049516754,0.014063327604645704,0.004742121278945371,-120.51975553721556
-1.8670886075949369,0.6512797629061112,0.013869066221225553,2025-09-07T18:46:19.173,0.010036810348495018,False,-0.23547094188376771,-1.6316176657111692,0.014063327604645704,0.004742121278945371,-116.01931716162096
-1.8037974683544307,0.6409479462430502,0.013777194189434851,2025-09-07T18:46:19.173,-0.0003477891367889008,False,-0.23547094188376771,-1.568326526470663,0.014063327604645704,0.004742121278945371,-111.51887878602638
-1.7405063291139242,0.6411770021850995,0.013750955256702108,2025-09-07T18:46:19.173,-0.00018084060844902883,False,-0.23547094188376771,-1.5050353872301565,0.014063327604645704,0.004742121278945371,-107.01844041043178
-1.6772151898734178,0.6496351778463397,0.013662124472956885,2025-09-07T18:46:19.173,0.008205310689704093,False,-0.23547094188376771,-1.44174424798965,0.014063327604645704,0.004742121278945371,-102.51800203483718
-1.6139240506329116,0.6485524085562944,0.013625599190427256,2025-09-07T18:46:19.173,0.0070403929001300325,False,-0.23547094188376771,-1.3784531087491438,0.014063327604645704,0.004742121278945371,-98.01756365924258
-1.5506329113924053,0.6385054355601474,0.013610036079747754,2025-09-07T18:46:19.173,-0.0030984928308830373,False,-0.23547094188376771,-1.3151619695086376,0.014063327604645704,0.004742121278945371,-93.517125283648
-1.4873417721518989,0.6359926267646393,0.013595212993102472,2025-09-07T18:46:19.173,-0.005711875339527883,False,-0.23547094188376771,-1.2518708302681312,0.014063327604645704,0.004742121278945371,-89.0166869080534
-1.4240506329113924,0.6456009875833248,0.013675701652408466,2025-09-07T18:46:19.173,0.0037892683113474046,False,-0.23547094188376771,-1.1885796910276247,0.014063327604645704,0.004742121278945371,-84.51624853245879
-1.3607594936708862,0.6436116778147205,0.01366681401680023,2025-09-07T18:46:19.173,0.0016892088781992332,False,-0.23547094188376771,-1.1252885517871185,0.014063327604645704,0.004742121278945371,-80.0158101568642
-1.29746835443038,0.6553205956282295,0.013692194432510787,2025-09-07T18:46:19.173,0.013288066655048336,False,-0.23547094188376771,-1.0619974125466123,0.014063327604645704,0.004742121278945371,-75.51537178126962
-1.2341772151898736,0.6686075980263602,0.013922311262107976,2025-09-07T18:46:19.173,0.026471136184257227,False,-0.23547094188376771,-0.9987062733061058,0.014063327604645704,0.004742121278945371,-71.01493340567502
-1.1708860759493671,0.6916300208429433,0.014091325297819026,2025-09-07T18:46:19.173,0.04940234039509195,False,-0.23547094188376771,-0.9354151340655994,0.014063327604645704,0.004742121278945371,-66.51449503008041
-1.1075949367088609,0.6997054069203195,0.014192265092191568,2025-09-07T18:46:19.173,0.05740682196175073,False,-0.23547094188376771,-0.8721239948250932,0.014063327604645704,0.004742121278945371,-62.01405665448583
-1.0443037974683547,0.7126188082225788,0.01443152166679439,2025-09-07T18:46:19.173,0.070278011283476,False,-0.23547094188376771,-0.808832855584587,0.014063327604645704,0.004742121278945371,-57.513618278891244
-0.9810126582278481,0.6989359830569961,0.014412588820441934,2025-09-07T18:46:19.173,0.05659050970828117,False,-0.23547094188376771,-0.7455417163440804,0.014063327604645704,0.004742121278945371,-53.01317990329663
-0.9177215189873417,0.6879060350829478,0.01432446204741862,2025-09-07T18:46:19.173,0.045602319708812455,False,-0.23547094188376771,-0.682250577103574,0.014063327604645704,0.004742121278945371,-48.51274152770203
-0.8544303797468354,0.6866140227094171,0.014443880830599755,2025-09-07T18:46:19.173,0.0444070035220443,False,-0.23547094188376771,-0.6189594378630677,0.014063327604645704,0.004742121278945371,-44.01230315210744
-0.7911392405063292,0.6635968600536652,0.014264974890574381,2025-09-07T18:46:19.173,0.021549102300610468,False,-0.23547094188376771,-0.5556682986225615,0.014063327604645704,0.004742121278945371,-39.51186477651286
-0.7278481012658228,0.6688527869941461,0.014281987949567478,2025-09-07T18:46:19.173,0.027033130630167324,True,-0.23547094188376771,-0.49237715938205506,0.014063327604645704,0.004742121278945371,-35.01142640091825
-0.6645569620253163,0.6783639785938751,0.01411343934308782,2025-09-07T18:46:19.173,0.036845751881702915,True,-0.23547094188376771,-0.4290860201415486,0.014063327604645704,0.004742121278945371,-30.510988025323652
-0.6012658227848101,0.6922086030846331,0.01417084328244233,2025-09-07T18:46:19.173,0.051067480014997946,True,-0.23547094188376771,-0.3657948809010424,0.014063327604645704,0.004742121278945371,-26.010549649729064
-0.5379746835443039,0.7370156926030191,0.014662675085080422,2025-09-07T18:46:19.173,0.09632728891224795,True,-0.23547094188376771,-0.3025037416605362,0.014063327604645704,0.004742121278945371,-21.510111274134477
-0.47468354430379744,0.8082380868305019,0.015357939910466332,2025-09-07T18:46:19.173,0.16807543799599622,True,-0.23547094188376771,-0.23921260242002973,0.014063327604645704,0.004742121278945371,-17.009672898539876
-0.411392405063291,0.9231999057308758,0.016337995830276654,2025-09-07T18:46:19.173,0.2836309304817002,True,-0.23547094188376771,-0.17592146317952329,0.014063327604645704,0.004742121278945371,-12.509234522945272
