xax_arcsec,flux_bkgsub,flux_err,gix_mask,peak_loc,xax_centered,app_motion,app_error,xax_days
-2.5,0.0015965230978208789,0.009084195722271926,False,1.3677354709418834,-3.8677354709418834,0.014063327604645704,0.004742121278945371,-275.0227812131895
-2.4899799599198396,0.001940912891503388,0.008270260119864493,False,1.3677354709418834,-3.857715430861723,0.014063327604645704,0.004742121278945371,-274.31028696134183
-2.4799599198396796,0.0022891463546603763,0.007654378763432179,False,1.3677354709418834,-3.847695390781563,0.014063327604645704,0.004742121278945371,-273.59779270949423
-2.469939879759519,0.0026408202021653837,0.007205438868565724,False,1.3677354709418834,-3.8376753507014025,0.014063327604645704,0.004742121278945371,-272.88529845764657
-2.4599198396793587,0.0029955314180261094,0.006890785828681791,False,1.3677354709418834,-3.827655310621242,0.014063327604645704,0.004742121278945371,-272.1728042057989
-2.4498997995991982,0.003352877222882189,0.006681473278158506,False,1.3677354709418834,-3.8176352705410816,0.014063327604645704,0.004742121278945371,-271.46030995395125
-2.4398797595190382,0.003712455041519014,0.006556013329249223,False,1.3677354709418834,-3.8076152304609217,0.014063327604645704,0.004742121278945371,-270.74781570210365
-2.429859719438878,0.004073555206554502,0.006499713752642262,False,1.3677354709418834,-3.797595190380761,0.014063327604645704,0.004742121278945371,-270.035321450256
-2.4198396793587174,0.00443210643680203,0.006487285908214444,False,1.3677354709418834,-3.7875751503006008,0.014063327604645704,0.004742121278945371,-269.32282719840833
-2.409819639278557,0.004781964213722567,0.006491059381496257,False,1.3677354709418834,-3.7775551102204403,0.014063327604645704,0.004742121278945371,-268.6103329465607
-2.399799599198397,0.005116952833220445,0.006493936362990824,False,1.3677354709418834,-3.7675350701402803,0.014063327604645704,0.004742121278945371,-267.8978386947131
-2.3897795591182365,0.00543089540496311,0.0064896086421313785,False,1.3677354709418834,-3.75751503006012,0.014063327604645704,0.004742121278945371,-267.1853444428654
-2.379759519038076,0.005717613362202556,0.0064812998597640736,False,1.3677354709418834,-3.7474949899799594,0.014063327604645704,0.004742121278945371,-266.47285019101776
-2.369739478957916,0.005970887378026646,0.006479309709769229,False,1.3677354709418834,-3.7374749498997994,0.014063327604645704,0.004742121278945371,-265.76035593917015
-2.3597194388777556,0.006182656445661294,0.006486118183426655,False,1.3677354709418834,-3.727454909819639,0.014063327604645704,0.004742121278945371,-265.0478616873225
-2.349699398797595,0.006342250501514712,0.006490289154433058,False,1.3677354709418834,-3.7174348697394786,0.014063327604645704,0.004742121278945371,-264.33536743547484
-2.3396793587174347,0.006438797534567442,0.006484201380903261,False,1.3677354709418834,-3.707414829659318,0.014063327604645704,0.004742121278945371,-263.6228731836272
