xax_arcsec,flux_bkgsub,flux_err,gix_mask,peak_loc,xax_centered,app_motion,app_error,xax_days
-2.5,0.011839935867287377,0.009233061187643114,False,0.25551102204408815,-2.755511022044088,0.014063327604645704,0.004742121278945371,-195.93591925810134
-2.4899799599198396,0.011084098395444997,0.008455516171913873,False,0.25551102204408815,-2.7454909819639277,0.014063327604645704,0.004742121278945371,-195.22342500625368
-2.4799599198396796,0.010321307561403259,0.007838203589266792,False,0.25551102204408815,-2.7354709418837677,0.014063327604645704,0.004742121278945371,-194.51093075440605
-2.469939879759519,0.009554539700869835,0.007362182321268598,False,0.25551102204408815,-2.7254509018036073,0.014063327604645704,0.004742121278945371,-193.79843650255842
-2.4599198396793587,0.008786770818053125,0.007006954860213432,False,0.25551102204408815,-2.715430861723447,0.014063327604645704,0.004742121278945371,-193.08594225071076
-2.4498997995991982,0.00802097682281211,0.006753018764376842,False,0.25551102204408815,-2.7054108216432864,0.014063327604645704,0.004742121278945371,-192.3734479988631
-2.4398797595190382,0.0072601337677418165,0.006584025989563803,False,0.25551102204408815,-2.6953907815631264,0.014063327604645704,0.004742121278945371,-191.6609537470155
-2.429859719438878,0.006507486101662963,0.006486661119591108,False,0.25551102204408815,-2.685370741482966,0.014063327604645704,0.004742121278945371,-190.94845949516784
-2.4198396793587174,0.005769211239201155,0.006439338966524293,False,0.25551102204408815,-2.6753507014028055,0.014063327604645704,0.004742121278945371,-190.23596524332018
-2.409819639278557,0.005053295960419035,0.006418524661747748,False,0.25551102204408815,-2.665330661322645,0.014063327604645704,0.004742121278945371,-189.52347099147255
-2.399799599198397,0.004367755403766438,0.0064081407143018075,False,0.25551102204408815,-2.655310621242485,0.014063327604645704,0.004742121278945371,-188.81097673962492
-2.3897795591182365,0.0037206071076738567,0.0064000186475763375,False,0.25551102204408815,-2.6452905811623246,0.014063327604645704,0.004742121278945371,-188.09848248777726
-2.379759519038076,0.003119871647163208,0.006393182491553388,False,0.25551102204408815,-2.635270541082164,0.014063327604645704,0.004742121278945371,-187.38598823592963
-2.369739478957916,0.0025735122133694333,0.006392247604915356,False,0.25551102204408815,-2.625250501002004,0.014063327604645704,0.004742121278945371,-186.673493984082
-2.3597194388777556,0.002086586853895289,0.006397371903770439,False,0.25551102204408815,-2.6152304609218437,0.014063327604645704,0.004742121278945371,-185.96099973223437
-2.349699398797595,0.0016600358457744546,0.006400041951520009,False,0.25551102204408815,-2.6052104208416833,0.014063327604645704,0.004742121278945371,-185.2485054803867
-2.3396793587174347,0.0012944913137052927,0.006394858969080804,False,0.25551102204408815,-2.595190380761523,0.014063327604645704,0.004742121278945371,-184.53601122853905
-2.3296593186372747,0.000990590215949938,0.006381016411428669,False,0.25551102204408815,-2.585170340681363,0.014063327604645704,0.004742121278945371,-183.82351697669145
