xax_arcsec,flux,flux_err,obs_date,flux_bkgsub,gix_mask,peak_loc,xax_centered,app_motion,app_error,xax_days
-2.5,0.65072953506567,0.009518778338376627,2025-10-21T23:18:55.664,0.006033083201156697,False,0.3757515030060121,-2.875751503006012,0.014063327604645704,0.004742121278945371,-204.48585028027304
-2.4367088607594938,0.6496594544753238,0.009433093872203096,2025-10-21T23:18:55.664,0.004988680950353097,False,0.3757515030060121,-2.812460363765506,0.014063327604645704,0.004742121278945371,-199.98541190467844
-2.3734177215189876,0.6559766107222188,0.009499326660796219,2025-10-21T23:18:55.664,0.011356347183879678,False,0.3757515030060121,-2.7491692245249997,0.014063327604645704,0.004742121278945371,-195.48497352908385
-2.3101265822784813,0.6536791674358475,0.009509555008569568,2025-10-21T23:18:55.664,0.009132506057973,False,0.3757515030060121,-2.6858780852844935,0.014063327604645704,0.004742121278945371,-190.98453515348928
-2.2468354430379747,0.6541891445374852,0.00953743882486526,2025-10-21T23:18:55.664,0.009736654742799389,False,0.3757515030060121,-2.622586946043987,0.014063327604645704,0.004742121278945371,-186.48409677789465
-2.1835443037974684,0.6553279811251066,0.009565879042437447,2025-10-21T23:18:55.664,0.010987095506696187,False,0.3757515030060121,-2.5592958068034806,0.014063327604645704,0.004742121278945371,-181.98365840230005
-2.1202531645569622,0.6549708871918168,0.009545161747568942,2025-10-21T23:18:55.664,0.010755390065434578,False,0.3757515030060121,-2.4960046675629743,0.014063327604645704,0.004742121278945371,-177.48322002670548
-2.0569620253164556,0.6561027668005186,0.009527516825015469,2025-10-21T23:18:55.664,0.012022451623592723,False,0.3757515030060121,-2.4327135283224677,0.014063327604645704,0.004742121278945371,-172.98278165111086
-1.9936708860759493,0.6535808347374834,0.009548584470990345,2025-10-21T23:18:55.664,0.00964124568502811,False,0.3757515030060121,-2.3694223890819615,0.014063327604645704,0.004742121278945371,-168.48234327551629
-1.9303797468354431,0.6499630218648085,0.009536896820753383,2025-10-21T23:18:55.664,0.006165540796568392,False,0.3757515030060121,-2.3061312498414552,0.014063327604645704,0.004742121278945371,-163.9819048999217
-1.8670886075949369,0.6506943176960033,0.009509028981042816,2025-10-21T23:18:55.664,0.007036247892331704,False,0.3757515030060121,-2.242840110600949,0.014063327604645704,0.004742121278945371,-159.4814665243271
-1.8037974683544304,0.6477635840828015,0.009463547597121718,2025-10-21T23:18:55.664,0.004238371218760473,False,0.3757515030060121,-2.1795489713604423,0.014063327604645704,0.004742121278945371,-154.9810281487325
-1.740506329113924,0.6445228643205836,0.009435698113455312,2025-10-21T23:18:55.664,0.0011203969073737552,False,0.3757515030060121,-2.116257832119936,0.014063327604645704,0.004742121278945371,-150.4805897731379
-1.6772151898734178,0.645756411005181,0.009416880423381872,2025-10-21T23:18:55.664,0.0024633731403248538,False,0.3757515030060121,-2.05296669287943,0.014063327604645704,0.004742121278945371,-145.9801513975433
-1.6139240506329113,0.6424837649277472,0.009449386945806063,2025-10-21T23:18:55.664,-0.0007160095419672663,False,0.3757515030060121,-1.9896755536389235,0.014063327604645704,0.004742121278945371,-141.4797130219487
